"","Day","Plot","Daily_mean","Treatment"
"563",2016-06-25,"4B",8.64583333333333,"B"
"564",2016-06-26,"4B",7.77083333333333,"B"
"565",2016-06-27,"4B",8.125,"B"
"566",2016-06-28,"4B",8,"B"
"567",2016-06-29,"4B",7.4375,"B"
"568",2016-06-30,"4B",8.08333333333333,"B"
"569",2016-07-01,"4B",7.02083333333333,"B"
"570",2016-07-02,"4B",7,"B"
"571",2016-07-03,"4B",6.70833333333333,"B"
"572",2016-07-04,"4B",7.39583333333333,"B"
"573",2016-07-05,"4B",7.9375,"B"
"574",2016-07-06,"4B",7.625,"B"
"575",2016-07-07,"4B",8.35416666666667,"B"
"576",2016-07-08,"4B",9.5625,"B"
"577",2016-07-09,"4B",10,"B"
"578",2016-07-10,"4B",7.875,"B"
"579",2016-07-11,"4B",9.02083333333333,"B"
"580",2016-07-12,"4B",10.1041666666667,"B"
"581",2016-07-13,"4B",10.8541666666667,"B"
"582",2016-07-14,"4B",11,"B"
"583",2016-07-15,"4B",10.6666666666667,"B"
"584",2016-07-16,"4B",10.9583333333333,"B"
"585",2016-07-17,"4B",11.1041666666667,"B"
"586",2016-07-18,"4B",10.9791666666667,"B"
"587",2016-07-19,"4B",8.66666666666667,"B"
"588",2016-07-20,"4B",8.14583333333333,"B"
"589",2016-07-21,"4B",6.95833333333333,"B"
"590",2016-07-22,"4B",7.47916666666667,"B"
"591",2016-07-23,"4B",5.54166666666667,"B"
"592",2016-07-24,"4B",7.27083333333333,"B"
"593",2016-07-25,"4B",7.29166666666667,"B"
"594",2016-07-26,"4B",7.27083333333333,"B"
"595",2016-07-27,"4B",7.29166666666667,"B"
"596",2016-07-28,"4B",8.10416666666667,"B"
"597",2016-07-29,"4B",7.04166666666667,"B"
"598",2016-07-30,"4B",6.89583333333333,"B"
"599",2016-07-31,"4B",6.5,"B"
"600",2016-08-01,"4B",8.29166666666667,"B"
"601",2016-08-02,"4B",7.20833333333333,"B"
"602",2016-08-03,"4B",6.97916666666667,"B"
"603",2016-08-04,"4B",7.125,"B"
"604",2016-08-05,"4B",7.58333333333333,"B"
"605",2016-08-06,"4B",8.66666666666667,"B"
"606",2016-08-07,"4B",7.64583333333333,"B"
"607",2016-08-08,"4B",8.04166666666667,"B"
"608",2016-08-09,"4B",7.14583333333333,"B"
"609",2016-08-10,"4B",6.75,"B"
"610",2016-08-11,"4B",6.58333333333333,"B"
"611",2016-08-12,"4B",6.6875,"B"
"612",2016-08-13,"4B",7.0625,"B"
"613",2016-06-24,"4M",13.75,"M"
"614",2016-06-25,"4M",7.10416666666667,"M"
"615",2016-06-26,"4M",5.97916666666667,"M"
"616",2016-06-27,"4M",6.625,"M"
"617",2016-06-28,"4M",6.79166666666667,"M"
"618",2016-06-29,"4M",5.72916666666667,"M"
"619",2016-06-30,"4M",7.14583333333333,"M"
"620",2016-07-01,"4M",6.27083333333333,"M"
"621",2016-07-02,"4M",6.625,"M"
"622",2016-07-03,"4M",6.1875,"M"
"623",2016-07-04,"4M",5.9375,"M"
"624",2016-07-05,"4M",7.27083333333333,"M"
"625",2016-07-06,"4M",7.22916666666667,"M"
"626",2016-07-07,"4M",7.9375,"M"
"627",2016-07-08,"4M",8.89583333333333,"M"
"628",2016-07-09,"4M",9.10416666666667,"M"
"629",2016-07-10,"4M",8.125,"M"
"630",2016-07-11,"4M",8.83333333333333,"M"
"631",2016-07-12,"4M",9.33333333333333,"M"
"632",2016-07-13,"4M",9.64583333333333,"M"
"633",2016-07-14,"4M",10.125,"M"
"634",2016-07-15,"4M",10.0833333333333,"M"
"635",2016-07-16,"4M",10.5416666666667,"M"
"636",2016-07-17,"4M",10.4791666666667,"M"
"637",2016-07-18,"4M",10.625,"M"
"638",2016-07-19,"4M",8.72916666666667,"M"
"639",2016-07-20,"4M",8,"M"
"640",2016-07-21,"4M",6.89583333333333,"M"
"641",2016-07-22,"4M",6.875,"M"
"642",2016-07-23,"4M",6.10416666666667,"M"
"643",2016-07-24,"4M",6.54166666666667,"M"
"644",2016-07-25,"4M",7.08333333333333,"M"
"645",2016-07-26,"4M",7.16666666666667,"M"
"646",2016-07-27,"4M",6.83333333333333,"M"
"647",2016-07-28,"4M",7.4375,"M"
"648",2016-07-29,"4M",6.83333333333333,"M"
"649",2016-07-30,"4M",6.375,"M"
"650",2016-07-31,"4M",6.04166666666667,"M"
"651",2016-08-01,"4M",7.6875,"M"
"652",2016-08-02,"4M",6.97916666666667,"M"
"653",2016-08-03,"4M",6.70833333333333,"M"
"654",2016-08-04,"4M",6.66666666666667,"M"
"655",2016-08-05,"4M",7.04166666666667,"M"
"656",2016-08-06,"4M",8.02083333333333,"M"
"657",2016-08-07,"4M",7.3125,"M"
"658",2016-08-08,"4M",7.54166666666667,"M"
"659",2016-08-09,"4M",7.04166666666667,"M"
"660",2016-08-10,"4M",6.66666666666667,"M"
"661",2016-08-11,"4M",6.33333333333333,"M"
"662",2016-08-12,"4M",6.1875,"M"
"663",2016-08-13,"4M",6.75,"M"
"664",2016-06-24,"4T",13.0625,"T"
"665",2016-06-25,"4T",6.02083333333333,"T"
"666",2016-06-26,"4T",5.5625,"T"
"667",2016-06-27,"4T",5.8125,"T"
"668",2016-06-28,"4T",5.89583333333333,"T"
"669",2016-06-29,"4T",5.41666666666667,"T"
"670",2016-06-30,"4T",5.60416666666667,"T"
"671",2016-07-01,"4T",5.35416666666667,"T"
"672",2016-07-02,"4T",5.16666666666667,"T"
"673",2016-07-03,"4T",4.1875,"T"
"674",2016-07-04,"4T",4.6875,"T"
"675",2016-07-05,"4T",6,"T"
"676",2016-07-06,"4T",5.875,"T"
"677",2016-07-07,"4T",6.125,"T"
"678",2016-07-08,"4T",6.83333333333333,"T"
"679",2016-07-09,"4T",7.35416666666667,"T"
"680",2016-07-10,"4T",6.41666666666667,"T"
"681",2016-07-11,"4T",6.35416666666667,"T"
"682",2016-07-12,"4T",6.4375,"T"
"683",2016-07-13,"4T",7.35416666666667,"T"
"684",2016-07-14,"4T",8.04166666666667,"T"
"685",2016-07-15,"4T",7.79166666666667,"T"
"686",2016-07-16,"4T",7.29166666666667,"T"
"687",2016-07-17,"4T",7.52083333333333,"T"
"688",2016-07-18,"4T",8.20833333333333,"T"
"689",2016-07-19,"4T",6.8125,"T"
"690",2016-07-20,"4T",5.64583333333333,"T"
"691",2016-07-21,"4T",4.70833333333333,"T"
"692",2016-07-22,"4T",4.6875,"T"
"693",2016-07-23,"4T",4.08333333333333,"T"
"694",2016-07-24,"4T",3.875,"T"
"695",2016-07-25,"4T",4.58333333333333,"T"
"696",2016-07-26,"4T",4.875,"T"
"697",2016-07-27,"4T",4.95833333333333,"T"
"698",2016-07-28,"4T",5.85416666666667,"T"
"699",2016-07-29,"4T",5.72916666666667,"T"
"700",2016-07-30,"4T",5.375,"T"
"701",2016-07-31,"4T",5.1875,"T"
"702",2016-08-01,"4T",6.29166666666667,"T"
"703",2016-08-02,"4T",5.9375,"T"
"704",2016-08-03,"4T",5.52083333333333,"T"
"705",2016-08-04,"4T",5.60416666666667,"T"
"706",2016-08-05,"4T",5.9375,"T"
"707",2016-08-06,"4T",6.60416666666667,"T"
"708",2016-08-07,"4T",6.27083333333333,"T"
"709",2016-08-08,"4T",6.27083333333333,"T"
"710",2016-08-09,"4T",5.9375,"T"
"711",2016-08-10,"4T",5.625,"T"
"712",2016-08-11,"4T",5.39583333333333,"T"
"713",2016-08-12,"4T",5.25,"T"
"714",2016-08-13,"4T",5.54166666666667,"T"
"715",2016-06-24,"5A",14.4791666666667,"A"
"716",2016-06-25,"5A",6.875,"A"
"717",2016-06-26,"5A",6.33333333333333,"A"
"718",2016-06-27,"5A",6.45833333333333,"A"
"719",2016-06-28,"5A",6.83333333333333,"A"
"720",2016-06-29,"5A",6.54166666666667,"A"
"721",2016-06-30,"5A",7.125,"A"
"722",2016-07-01,"5A",6.5,"A"
"723",2016-07-02,"5A",6.8125,"A"
"724",2016-07-03,"5A",6.58333333333333,"A"
"725",2016-07-04,"5A",6.875,"A"
"726",2016-07-05,"5A",7.39583333333333,"A"
"727",2016-07-06,"5A",7.33333333333333,"A"
"728",2016-07-07,"5A",8.04166666666667,"A"
"729",2016-07-08,"5A",8.8125,"A"
"730",2016-07-09,"5A",9.20833333333333,"A"
"731",2016-07-10,"5A",8.54166666666667,"A"
"732",2016-07-11,"5A",8.95833333333333,"A"
"733",2016-07-12,"5A",9.70833333333333,"A"
"734",2016-07-13,"5A",10.375,"A"
"735",2016-07-14,"5A",11.0208333333333,"A"
"736",2016-07-15,"5A",11.125,"A"
"737",2016-07-16,"5A",11.3958333333333,"A"
"738",2016-07-17,"5A",11.5,"A"
"739",2016-07-18,"5A",11.6875,"A"
"740",2016-07-19,"5A",10.2916666666667,"A"
"741",2016-07-20,"5A",9.45833333333333,"A"
"742",2016-07-21,"5A",8.75,"A"
"743",2016-07-22,"5A",8.91666666666667,"A"
"744",2016-07-23,"5A",8.04166666666667,"A"
"745",2016-07-24,"5A",8.41666666666667,"A"
"746",2016-07-25,"5A",8.91666666666667,"A"
"747",2016-07-26,"5A",8.83333333333333,"A"
"748",2016-07-27,"5A",8.5,"A"
"749",2016-07-28,"5A",8.89583333333333,"A"
"750",2016-07-29,"5A",8.41666666666667,"A"
"751",2016-07-30,"5A",8.14583333333333,"A"
"752",2016-07-31,"5A",7.89583333333333,"A"
"753",2016-08-01,"5A",9.08333333333333,"A"
"754",2016-08-02,"5A",8.60416666666667,"A"
"755",2016-08-03,"5A",8.35416666666667,"A"
"756",2016-08-04,"5A",8.1875,"A"
"757",2016-08-05,"5A",8.47916666666667,"A"
"758",2016-08-06,"5A",9.3125,"A"
"759",2016-08-07,"5A",8.9375,"A"
"760",2016-08-08,"5A",9.08333333333333,"A"
"761",2016-08-09,"5A",8.52083333333333,"A"
"762",2016-08-10,"5A",8.14583333333333,"A"
"763",2016-08-11,"5A",8.04166666666667,"A"
"764",2016-08-12,"5A",7.85416666666667,"A"
"765",2016-08-13,"5A",8.10416666666667,"A"
"766",2016-06-24,"6A",14.5416666666667,"A"
"767",2016-06-25,"6A",5.5625,"A"
"768",2016-06-26,"6A",5.41666666666667,"A"
"769",2016-06-27,"6A",5.33333333333333,"A"
"770",2016-06-28,"6A",5.5625,"A"
"771",2016-06-29,"6A",5.45833333333333,"A"
"772",2016-06-30,"6A",5.8125,"A"
"773",2016-07-01,"6A",5.58333333333333,"A"
"774",2016-07-02,"6A",5.9375,"A"
"775",2016-07-03,"6A",6.02083333333333,"A"
"776",2016-07-04,"6A",6.52083333333333,"A"
"777",2016-07-05,"6A",7.04166666666667,"A"
"778",2016-07-06,"6A",7.10416666666667,"A"
"779",2016-07-07,"6A",7.72916666666667,"A"
"780",2016-07-08,"6A",8.54166666666667,"A"
"781",2016-07-09,"6A",8.875,"A"
"782",2016-07-10,"6A",8.27083333333333,"A"
"783",2016-07-11,"6A",8.83333333333333,"A"
"784",2016-07-12,"6A",9.60416666666667,"A"
"785",2016-07-13,"6A",10.0416666666667,"A"
"786",2016-07-14,"6A",10.6458333333333,"A"
"787",2016-07-15,"6A",10.9791666666667,"A"
"788",2016-07-16,"6A",11.3125,"A"
"789",2016-07-17,"6A",11.6041666666667,"A"
"790",2016-07-18,"6A",11.7708333333333,"A"
"791",2016-07-19,"6A",10.6458333333333,"A"
"792",2016-07-20,"6A",9.89583333333333,"A"
"793",2016-07-21,"6A",9.3125,"A"
"794",2016-07-22,"6A",9.5625,"A"
"795",2016-07-23,"6A",8.8125,"A"
"796",2016-07-24,"6A",9.125,"A"
"797",2016-07-25,"6A",9.45833333333333,"A"
"798",2016-07-26,"6A",9.41666666666667,"A"
"799",2016-07-27,"6A",9.125,"A"
"800",2016-07-28,"6A",9.45833333333333,"A"
"801",2016-07-29,"6A",9.1875,"A"
"802",2016-07-30,"6A",8.79166666666667,"A"
"803",2016-07-31,"6A",8.5625,"A"
"804",2016-08-01,"6A",9.39583333333333,"A"
"805",2016-08-02,"6A",8.9375,"A"
"806",2016-08-03,"6A",8.625,"A"
"807",2016-08-04,"6A",8.35416666666667,"A"
"808",2016-08-05,"6A",8.52083333333333,"A"
"809",2016-08-06,"6A",9.375,"A"
"810",2016-08-07,"6A",8.91666666666667,"A"
"811",2016-08-08,"6A",9.08333333333333,"A"
"812",2016-08-09,"6A",8.54166666666667,"A"
"813",2016-08-10,"6A",8.16666666666667,"A"
"814",2016-08-11,"6A",8,"A"
"815",2016-08-12,"6A",7.91666666666667,"A"
"816",2016-08-13,"6A",8.08333333333333,"A"
"817",2016-06-24,"7B",16.9166666666667,"B"
"818",2016-06-25,"7B",10.2083333333333,"B"
"819",2016-06-26,"7B",10.2708333333333,"B"
"820",2016-06-27,"7B",10.125,"B"
"821",2016-06-28,"7B",10.0833333333333,"B"
"822",2016-06-29,"7B",11.0416666666667,"B"
"823",2016-06-30,"7B",8.9375,"B"
"824",2016-07-01,"7B",9.52083333333333,"B"
"825",2016-07-02,"7B",7.625,"B"
"826",2016-07-03,"7B",7.75,"B"
"827",2016-07-04,"7B",10.875,"B"
"828",2016-07-05,"7B",11.8541666666667,"B"
"829",2016-07-06,"7B",9.375,"B"
"830",2016-07-07,"7B",9.77083333333333,"B"
"831",2016-07-08,"7B",10.8541666666667,"B"
"832",2016-07-09,"7B",12.1041666666667,"B"
"833",2016-07-10,"7B",8.625,"B"
"834",2016-07-11,"7B",9.85416666666667,"B"
"835",2016-07-12,"7B",11.4166666666667,"B"
"836",2016-07-13,"7B",12.4791666666667,"B"
"837",2016-07-14,"7B",13.5833333333333,"B"
"838",2016-07-15,"7B",12.9375,"B"
"839",2016-07-16,"7B",13.0833333333333,"B"
"840",2016-07-17,"7B",13.7083333333333,"B"
"841",2016-07-18,"7B",13.3958333333333,"B"
"842",2016-07-19,"7B",9.60416666666667,"B"
"843",2016-07-20,"7B",8.77083333333333,"B"
"844",2016-07-21,"7B",8.25,"B"
"845",2016-07-22,"7B",9.9375,"B"
"846",2016-07-23,"7B",7.22916666666667,"B"
"847",2016-07-24,"7B",9.35416666666667,"B"
"848",2016-07-25,"7B",10.5208333333333,"B"
"849",2016-07-26,"7B",9.97916666666667,"B"
"850",2016-07-27,"7B",9.89583333333333,"B"
"851",2016-07-28,"7B",11.2291666666667,"B"
"852",2016-07-29,"7B",11.0625,"B"
"853",2016-07-30,"7B",10.25,"B"
"854",2016-07-31,"7B",10.9583333333333,"B"
"855",2016-08-01,"7B",12.3958333333333,"B"
"856",2016-08-02,"7B",11.0625,"B"
"857",2016-08-03,"7B",8.75,"B"
"858",2016-08-04,"7B",11.2916666666667,"B"
"859",2016-08-05,"7B",10.4791666666667,"B"
"860",2016-08-06,"7B",12.6666666666667,"B"
"861",2016-08-07,"7B",11.625,"B"
"862",2016-08-08,"7B",11.6666666666667,"B"
"863",2016-08-09,"7B",11.0208333333333,"B"
"864",2016-08-10,"7B",9.45833333333333,"B"
"865",2016-08-11,"7B",9.47916666666667,"B"
"866",2016-08-12,"7B",8.64583333333333,"B"
"867",2016-08-13,"7B",9.20833333333333,"B"
"868",2016-06-24,"7M",16.1458333333333,"M"
"869",2016-06-25,"7M",8.52083333333333,"M"
"870",2016-06-26,"7M",8.33333333333333,"M"
"871",2016-06-27,"7M",8.04166666666667,"M"
"872",2016-06-28,"7M",8.25,"M"
"873",2016-06-29,"7M",8.72916666666667,"M"
"874",2016-06-30,"7M",7.79166666666667,"M"
"875",2016-07-01,"7M",7.4375,"M"
"876",2016-07-02,"7M",6.91666666666667,"M"
"877",2016-07-03,"7M",6.72916666666667,"M"
"878",2016-07-04,"7M",8.20833333333333,"M"
"879",2016-07-05,"7M",9.4375,"M"
"880",2016-07-06,"7M",8.20833333333333,"M"
"881",2016-07-07,"7M",8.64583333333333,"M"
"882",2016-07-08,"7M",9.75,"M"
"883",2016-07-09,"7M",10.3333333333333,"M"
"884",2016-07-10,"7M",8.39583333333333,"M"
"885",2016-07-11,"7M",9.1875,"M"
"886",2016-07-12,"7M",10.4791666666667,"M"
"887",2016-07-13,"7M",11.2916666666667,"M"
"888",2016-07-14,"7M",12.1875,"M"
"889",2016-07-15,"7M",11.8958333333333,"M"
"890",2016-07-16,"7M",12.1666666666667,"M"
"891",2016-07-17,"7M",12.6875,"M"
"892",2016-07-18,"7M",12.6666666666667,"M"
"893",2016-07-19,"7M",9.85416666666667,"M"
"894",2016-07-20,"7M",8.52083333333333,"M"
"895",2016-07-21,"7M",7.875,"M"
"896",2016-07-22,"7M",8.875,"M"
"897",2016-07-23,"7M",7.4375,"M"
"898",2016-07-24,"7M",8.125,"M"
"899",2016-07-25,"7M",8.89583333333333,"M"
"900",2016-07-26,"7M",9.04166666666667,"M"
"901",2016-07-27,"7M",8.6875,"M"
"902",2016-07-28,"7M",9.625,"M"
"903",2016-07-29,"7M",9.58333333333333,"M"
"904",2016-07-30,"7M",9.02083333333333,"M"
"905",2016-07-31,"7M",9.14583333333333,"M"
"906",2016-08-01,"7M",10.6041666666667,"M"
"907",2016-08-02,"7M",9.75,"M"
"908",2016-08-03,"7M",8.14583333333333,"M"
"909",2016-08-04,"7M",9,"M"
"910",2016-08-05,"7M",9.02083333333333,"M"
"911",2016-08-06,"7M",10.75,"M"
"912",2016-08-07,"7M",10.2291666666667,"M"
"913",2016-08-08,"7M",10.0416666666667,"M"
"914",2016-08-09,"7M",9.41666666666667,"M"
"915",2016-08-10,"7M",8.25,"M"
"916",2016-08-11,"7M",8.08333333333333,"M"
"917",2016-08-12,"7M",7.25,"M"
"918",2016-08-13,"7M",7.66666666666667,"M"
"919",2016-06-24,"7T",15.6666666666667,"T"
"920",2016-06-25,"7T",7.10416666666667,"T"
"921",2016-06-26,"7T",7.5,"T"
"922",2016-06-27,"7T",7.33333333333333,"T"
"923",2016-06-28,"7T",7.125,"T"
"924",2016-06-29,"7T",7.625,"T"
"925",2016-06-30,"7T",6.95833333333333,"T"
"926",2016-07-01,"7T",6.875,"T"
"927",2016-07-02,"7T",6.16666666666667,"T"
"928",2016-07-03,"7T",6,"T"
"929",2016-07-04,"7T",7.10416666666667,"T"
"930",2016-07-05,"7T",7.97916666666667,"T"
"931",2016-07-06,"7T",7.10416666666667,"T"
"932",2016-07-07,"7T",7.4375,"T"
"933",2016-07-08,"7T",8.125,"T"
"934",2016-07-09,"7T",8.60416666666667,"T"
"935",2016-07-10,"7T",7.4375,"T"
"936",2016-07-11,"7T",7.83333333333333,"T"
"937",2016-07-12,"7T",8.625,"T"
"938",2016-07-13,"7T",9.3125,"T"
"939",2016-07-14,"7T",10.125,"T"
"940",2016-07-15,"7T",10.1666666666667,"T"
"941",2016-07-16,"7T",10.4166666666667,"T"
"942",2016-07-17,"7T",10.8333333333333,"T"
"943",2016-07-18,"7T",10.9166666666667,"T"
"944",2016-07-19,"7T",9.10416666666667,"T"
"945",2016-07-20,"7T",8.22916666666667,"T"
"946",2016-07-21,"7T",7.625,"T"
"947",2016-07-22,"7T",8.02083333333333,"T"
"948",2016-07-23,"7T",7.14583333333333,"T"
"949",2016-07-24,"7T",7.54166666666667,"T"
"950",2016-07-25,"7T",8.22916666666667,"T"
"951",2016-07-26,"7T",8.20833333333333,"T"
"952",2016-07-27,"7T",8.14583333333333,"T"
"953",2016-07-28,"7T",8.79166666666667,"T"
"954",2016-07-29,"7T",8.77083333333333,"T"
"955",2016-07-30,"7T",8.41666666666667,"T"
"956",2016-07-31,"7T",8.60416666666667,"T"
"957",2016-08-01,"7T",9.1875,"T"
"958",2016-08-02,"7T",8.8125,"T"
"959",2016-08-03,"7T",7.89583333333333,"T"
"960",2016-08-04,"7T",8.5625,"T"
"961",2016-08-05,"7T",8.33333333333333,"T"
"962",2016-08-06,"7T",9.39583333333333,"T"
"963",2016-08-07,"7T",9.20833333333333,"T"
"964",2016-08-08,"7T",9.22916666666667,"T"
"965",2016-08-09,"7T",9.1875,"T"
"966",2016-08-10,"7T",8.25,"T"
"967",2016-08-11,"7T",8,"T"
"968",2016-08-12,"7T",7.45833333333333,"T"
"969",2016-08-13,"7T",7.5625,"T"
"970",2016-06-24,"8A",14.3958333333333,"A"
"971",2016-06-25,"8A",2.54166666666667,"A"
"972",2016-06-26,"8A",2.5,"A"
"973",2016-06-27,"8A",2.52083333333333,"A"
"974",2016-06-28,"8A",2.75,"A"
"975",2016-06-29,"8A",2.79166666666667,"A"
"976",2016-06-30,"8A",2.91666666666667,"A"
"977",2016-07-01,"8A",2.64583333333333,"A"
"978",2016-07-02,"8A",2.54166666666667,"A"
"979",2016-07-03,"8A",2.5625,"A"
"980",2016-07-04,"8A",2.875,"A"
"981",2016-07-05,"8A",3.47916666666667,"A"
"982",2016-07-06,"8A",3.625,"A"
"983",2016-07-07,"8A",3.625,"A"
"984",2016-07-08,"8A",4.20833333333333,"A"
"985",2016-07-09,"8A",4.5625,"A"
"986",2016-07-10,"8A",4.04166666666667,"A"
"987",2016-07-11,"8A",4.02083333333333,"A"
"988",2016-07-12,"8A",4.8125,"A"
"989",2016-07-13,"8A",5.3125,"A"
"990",2016-07-14,"8A",5.70833333333333,"A"
"991",2016-07-15,"8A",5.8125,"A"
"992",2016-07-16,"8A",6.25,"A"
"993",2016-07-17,"8A",6.60416666666667,"A"
"994",2016-07-18,"8A",6.66666666666667,"A"
"995",2016-07-19,"8A",5.83333333333333,"A"
"996",2016-07-20,"8A",4.83333333333333,"A"
"997",2016-07-21,"8A",4.39583333333333,"A"
"998",2016-07-22,"8A",4.5,"A"
"999",2016-07-23,"8A",4.20833333333333,"A"
"1000",2016-07-24,"8A",3.79166666666667,"A"
"1001",2016-07-25,"8A",4.5,"A"
"1002",2016-07-26,"8A",4.79166666666667,"A"
"1003",2016-07-27,"8A",4.79166666666667,"A"
"1004",2016-07-28,"8A",5.14583333333333,"A"
"1005",2016-07-29,"8A",5.04166666666667,"A"
"1006",2016-07-30,"8A",4.97916666666667,"A"
"1007",2016-07-31,"8A",4.95833333333333,"A"
"1008",2016-08-01,"8A",5.5,"A"
"1009",2016-08-02,"8A",5.39583333333333,"A"
"1010",2016-08-03,"8A",4.95833333333333,"A"
"1011",2016-08-04,"8A",4.95833333333333,"A"
"1012",2016-08-05,"8A",5.20833333333333,"A"
"1013",2016-08-06,"8A",5.54166666666667,"A"
"1014",2016-08-07,"8A",5.41666666666667,"A"
"1015",2016-08-08,"8A",5.41666666666667,"A"
"1016",2016-08-09,"8A",5.22916666666667,"A"
"1017",2016-08-10,"8A",4.89583333333333,"A"
"1018",2016-08-11,"8A",4.5625,"A"
"1019",2016-08-12,"8A",4.29166666666667,"A"
"1020",2016-08-13,"8A",4.29166666666667,"A"
